,cidade,latitude,longitude
4565,São Romão,-16.3641,-45.0749
4566,São Roque,-23.5226,-47.1357
4567,São Roque de Minas,-20.249,-46.3639
4568,São Salvador do Tocantins,-12.7458,-48.2352
4569,São Sebastião da Amoreira,-23.4656,-50.7625
4570,São Sebastião da Bela Vista,-22.1583,-45.7546
4571,São Sebastião da Boa Vista,-1.71597,-49.5249
4572,São Sebastião da Grama,-21.7041,-46.8208
4573,São Sebastião da Vargem Alegre,-19.7477,-43.3679
4574,São Sebastião de Lagoa de Roça,-7.110339999999999,-35.8678
4575,São Sebastião do Alto,-21.9578,-42.1328
4576,São Sebastião do Anta,-19.5064,-41.985
4577,São Sebastião do Caí,-29.5885,-51.3749
4578,São Sebastião do Maranhão,-18.0873,-42.5659
4579,São Sebastião do Oeste,-20.2758,-45.0063
4580,São Sebastião do Paraíso,-20.9167,-46.9837
4581,São Sebastião do Passé,-12.5123,-38.4905
4582,São Sebastião do Rio Preto,-19.2959,-43.1757
4583,São Sebastião do Rio Verde,-22.2183,-44.9761
4584,São Sebastião do Tocantins,-5.26131,-48.2021
4585,São Sebastião do Uatumã,-2.55915,-57.8731
4586,São Sebastião do Umbuzeiro,-8.15289,-37.0138
4587,São Sepé,-30.1643,-53.5603
4588,São Simão,-21.4732,-47.5518
4589,São Simão,-18.996,-50.547
4590,São Thomé das Letras,-21.7218,-44.9849
4591,São Tiago,-20.9075,-44.5098
4592,São Tomás de Aquino,-20.7791,-47.0962
4593,São Tomé,-23.5349,-52.5901
4594,São Tomé,-5.96404,-36.0798
4595,São Valentim,-27.5583,-52.5237
4596,São Valentim do Sul,-29.0451,-51.7684
4597,São Valério,-11.9743,-48.2353
4598,São Valério do Sul,-27.7906,-53.9368
4599,São Vendelino,-29.3729,-51.3675
4600,São Vicente,-23.9574,-46.3883
4601,São Vicente,-6.21893,-36.6827
4602,São Vicente de Minas,-21.7042,-44.4431
4603,São Vicente do Seridó,-6.854260000000001,-36.4122
4604,São Vicente do Sul,-29.6882,-54.6826
4605,São Vicente Ferrer,-7.589689999999999,-35.4808
4606,São Vicente Ferrer,-2.89487,-44.8681
4607,Sapé,-7.09359,-35.228
4608,Sapeaçu,-12.7208,-39.1824
4609,Sapezal,-12.9892,-58.7645
4610,Sapopema,-23.9078,-50.5801
4611,Sapucaí-Mirim,-22.7409,-45.738
4612,Sapucaia,-6.940180000000002,-49.6834
4613,Sapucaia,-21.9949,-42.9142
4614,Sapucaia do Sul,-29.8276,-51.145
4615,Saquarema,-22.9292,-42.5099
4616,Sarandi,-23.4441,-51.87600000000001
4617,Sarandi,-27.942,-52.9231
4618,Sarapuí,-23.6397,-47.8249
4619,Sardoá,-18.7828,-42.3629
4620,Sarutaiá,-23.2721,-49.4763
4621,Sarzedo,-20.0367,-44.1446
4622,Sátiro Dias,-11.5929,-38.5938
4623,Satuba,-9.56911,-35.8227
4624,Satubinha,-4.04913,-45.2457
4625,Saubara,-12.7387,-38.7625
4626,Saudade do Iguaçu,-25.6917,-52.6184
4627,Saudades,-26.9317,-53.0021
4628,Saúde,-10.9428,-40.4155
4629,Schroeder,-26.4116,-49.074
4630,Seabra,-12.4169,-41.7722
4631,Seara,-27.1564,-52.299
4632,Sebastianópolis do Sul,-20.6523,-49.925
4633,Sebastião Barros,-10.817,-44.8337
4634,Sebastião Laranjeiras,-14.571,-42.9434
4635,Sebastião Leal,-7.56803,-44.06
4636,Seberi,-27.4829,-53.4026
4637,Sede Nova,-27.6367,-53.9493
4638,Segredo,-29.3523,-52.9767
4639,Selbach,-28.6294,-52.9498
4640,Selvíria,-20.3637,-51.4192
4641,Sem-Peixe,-20.1008,-42.8483
4642,Sena Madureira,-9.06596,-68.6571
4643,Senador Alexandre Costa,-5.25096,-44.0533
4644,Senador Amaral,-22.5869,-46.1763
4645,Senador Canedo,-16.7084,-49.0914
4646,Senador Cortes,-21.7986,-42.9424
4647,Senador Elói de Souza,-6.03334,-35.6978
4648,Senador Firmino,-20.9158,-43.0904
4649,Senador Georgino Avelino,-6.1576,-35.1299
4650,Senador Guiomard,-10.1497,-67.7362
4651,Senador José Bento,-22.1633,-46.1792
4652,Senador José Porfírio,-4.31242,-51.5764
4653,Senador La Rocque,-5.4461,-47.2959
4654,Senador Modestino Gonçalves,-17.9465,-43.2172
4655,Senador Pompeu,-5.58244,-39.3704
4656,Senador Rui Palmeira,-9.46986,-37.4576
4657,Senador Sá,-3.35305,-40.4662
4658,Senador Salgado Filho,-28.025,-54.5507
4659,Sengés,-24.1129,-49.4616
4660,Senhor do Bonfim,-10.4594,-40.1865
4661,Senhora de Oliveira,-20.7972,-43.3394
4662,Senhora do Porto,-18.8909,-43.0799
4663,Senhora dos Remédios,-21.0351,-43.5812
4664,Sentinela do Sul,-30.6107,-51.5862
4665,Sento Sé,-9.74138,-41.8786
4666,Sericita,-20.4748,-42.4828
4667,Seringueiras,-11.8055,-63.0182
4668,Sério,-29.3904,-52.2685
4669,Seritinga,-21.9134,-44.518
4670,Seropédica,-22.7526,-43.7155
4671,Serra Alta,-26.7229,-53.0409
4672,Serra Azul,-21.3074,-47.5602
4673,Serra Azul de Minas,-18.3602,-43.1675
4674,Serra Branca,-7.480339999999999,-36.666
4675,Serra Caiada,-6.10478,-35.7113
4676,Serra da Raiz,-6.68527,-35.4379
4677,Serra da Saudade,-19.4447,-45.795
4678,Serra de São Bento,-6.4176199999999985,-35.7033
4679,Serra do Mel,-5.17725,-37.0242
4680,Serra do Navio,0.901357,-52.0036
4681,Serra do Ramalho,-13.5659,-43.5929
4682,Serra dos Aimorés,-17.7872,-40.2453
4683,Serra Dourada,-12.759,-43.9504
4684,Serra Grande,-7.2095699999999985,-38.3647
4685,Serra Negra,-22.6139,-46.7033
4686,Serra Negra do Norte,-6.660310000000001,-37.3996
4687,Serra Nova Dourada,-12.0896,-51.4025
4688,Serra Preta,-12.156,-39.3305
4689,Serra Redonda,-7.18622,-35.6842
4690,Serra Talhada,-7.98178,-38.289
4691,Serrana,-21.2043,-47.5952
4692,Serrania,-21.5441,-46.0417
4693,Serrano do Maranhão,-1.85229,-45.1207
4694,Serranópolis,-18.3067,-51.9586
4695,Serranópolis de Minas,-15.8176,-42.8732
4696,Serranópolis do Iguaçu,-25.3799,-54.0518
4697,Serranos,-21.8857,-44.5125
4698,Serraria,-6.815689999999999,-35.6282
4699,Serrinha,-6.28181,-35.5
4700,Serrinha,-11.6584,-39.01
4701,Serrinha dos Pintos,-6.1108699999999985,-37.9548
4702,Serrita,-7.940410000000001,-39.2951
4703,Serro,-18.5991,-43.3744
4704,Serrolândia,-11.4085,-40.2983
4705,Sertaneja,-23.0361,-50.8317
4706,Sertânia,-8.06847,-37.2684
4707,Sertanópolis,-23.0571,-51.0399
4708,Sertão,-27.9798,-52.2588
4709,Sertão Santana,-30.4562,-51.6017
4710,Sertãozinho,-21.1316,-47.9875
4711,Sertãozinho,-6.75127,-35.4372
4712,Sete Barras,-24.382,-47.9279
4713,Sete de Setembro,-28.1362,-54.4637
4714,Sete Quedas,-23.9705,-55.0398
4715,Setubinha,-17.6002,-42.1587
4716,Severiano de Almeida,-27.4362,-52.1217
4717,Severiano Melo,-5.77666,-37.957
4718,Severínia,-20.8108,-48.8054
4719,Sigefredo Pacheco,-4.91665,-41.7311
4720,Silva Jardim,-22.6574,-42.3961
4721,Silvanópolis,-11.1471,-48.1694
4722,Silveira Martins,-29.6467,-53.591
4723,Silveirânia,-21.1615,-43.2128
4724,Silveiras,-22.6638,-44.8522
4725,Silves,-2.81748,-58.24800000000001
4726,Silvianópolis,-22.0274,-45.8385
4727,Simão Dias,-10.7387,-37.8097
4728,Simão Pereira,-21.964,-43.3088
4729,Simões,-7.591089999999999,-40.8137
4730,Simões Filho,-12.7866,-38.4029
4731,Simolândia,-14.4644,-46.4847
4732,Simonésia,-20.1341,-42.0091
4733,Simplício Mendes,-7.8529399999999985,-41.9075
4734,Sinimbu,-29.5357,-52.5304
4735,Sinop,-11.8604,-55.5091
4736,Siqueira Campos,-23.6875,-49.8304
4737,Sirinhaém,-8.58778,-35.1126
4738,Siriri,-10.5965,-37.1131
4739,Sítio d'Abadia,-14.7992,-46.2506
4740,Sítio do Mato,-13.0801,-43.4689
4741,Sítio do Quinto,-10.3545,-38.2213
4742,Sítio Novo,-5.87601,-46.7033
4743,Sítio Novo,-6.11132,-35.909
4744,Sítio Novo do Tocantins,-5.6012,-47.6381
4745,Sobradinho,-9.45024,-40.8145
4746,Sobradinho,-29.4194,-53.0326
4747,Sobrado,-7.14429,-35.2357
4748,Sobrália,-19.2345,-42.0998
4749,Socorro,-22.5903,-46.5251
4750,Socorro do Piauí,-7.86773,-42.4922
4751,Solânea,-6.75161,-35.6636
4752,Soledade,-7.05829,-36.3668
4753,Soledade,-28.8306,-52.5131
4754,Soledade de Minas,-22.0554,-45.0464
4755,Solidão,-7.59472,-37.6445
4756,Solonópole,-5.71894,-39.0107
4757,Sombrio,-29.108,-49.6328
4758,Sonora,-17.5698,-54.7551
4759,Sooretama,-19.1897,-40.0974
4760,Sorriso,-12.5425,-55.7211
4761,Sossêgo,-6.77067,-36.2538
4762,Soure,-0.73032,-48.5015
4763,Souto Soares,-12.088,-41.6427
4764,Sucupira,-11.993,-48.9685
4765,Sucupira do Norte,-6.47839,-44.1919
4766,Sucupira do Riachão,-6.4085800000000015,-43.5455
4767,Sud Mennucci,-20.6872,-50.9238
4768,Sul Brasil,-26.7351,-52.964
4769,Sulina,-25.7066,-52.7299
4770,Sumaré,-22.8204,-47.2728
4771,Sumé,-7.66206,-36.884
4772,Sumidouro,-22.0485,-42.6761
4773,Surubim,-7.847460000000001,-35.7481
4774,Sussuapara,-7.03687,-41.3767
4775,Suzanápolis,-20.4981,-51.0268
4776,Tabaí,-29.643,-51.6823
4777,Tabaporã,-11.3007,-56.8312
4778,Tabapuã,-20.9602,-49.0307
4779,Tabatinga,-21.7239,-48.6896
4780,Tabatinga,-4.2416,-69.9383
4781,Tabira,-7.583660000000001,-37.5377
4782,Tabocas do Brejo Velho,-12.7026,-44.0075
4783,Taboleiro Grande,-5.91948,-38.0367
4784,Tabuleiro,-21.3632,-43.2381
4785,Tabuleiro do Norte,-5.243530000000002,-38.1282
4786,Tacaimbó,-8.30867,-36.3
4787,Tacaratu,-9.09798,-38.1504
4788,Taciba,-22.3866,-51.2882
4789,Tacima,-6.48759,-35.6367
4790,Tacuru,-23.636,-55.0141
4791,Taguaí,-23.4452,-49.4024
4792,Taguatinga,-12.4026,-46.437
4793,Taiaçu,-21.1431,-48.5112
4794,Tailândia,-2.94584,-48.9489
4795,Taió,-27.121,-49.9942
4796,Taiobeiras,-15.8106,-42.2259
4797,Taipas do Tocantins,-12.1873,-46.9797
4798,Taipu,-5.63058,-35.5918
4799,Taiúva,-21.1223,-48.4528
4800,Talismã,-12.7949,-49.0896
4801,Tamandaré,-8.75665,-35.1033
4802,Tamarana,-23.7204,-51.0991
4803,Tambaú,-21.7029,-47.2703
4804,Tamboara,-23.2036,-52.4743
4805,Tamboril,-4.83136,-40.3196
4806,Tamboril do Piauí,-8.40937,-42.9211
4807,Tanabi,-20.6228,-49.6563
4808,Tangará,-6.19649,-35.7989
4809,Tangará,-27.0996,-51.2473
4810,Tangará da Serra,-14.6229,-57.4933
4811,Tanguá,-22.7423,-42.7202
4812,Tanhaçu,-14.0197,-41.2473
4813,Tanque d'Arca,-9.53379,-36.4366
4814,Tanque do Piauí,-6.59787,-42.2795
4815,Tanque Novo,-13.5485,-42.4934
4816,Tanquinho,-11.968,-39.1033
4817,Taparuba,-19.7621,-41.608
4818,Tapauá,-5.62085,-63.1808
4819,Tapejara,-23.7315,-52.8735
4820,Tapejara,-28.0652,-52.0097
4821,Tapera,-28.6277,-52.8613
4822,Taperoá,-13.5321,-39.1009
4823,Taperoá,-7.206289999999999,-36.8245
4824,Tapes,-30.6683,-51.3991
4825,Tapira,-23.3193,-53.0684
4826,Tapira,-19.9166,-46.8264
4827,Tapiraí,-19.8936,-46.0221
4828,Tapiraí,-23.9612,-47.5062
4829,Tapiramutá,-11.8475,-40.7927
4830,Tapiratiba,-21.4713,-46.7448
4831,Tapurah,-12.695,-56.5178
4832,Taquaraçu de Minas,-19.6652,-43.6922
4833,Taquaral,-21.0737,-48.4126
4834,Taquaral de Goiás,-16.0521,-49.6039
4835,Taquarana,-9.64529,-36.4928
4836,Taquari,-29.7943,-51.8653
4837,Taquaritinga,-21.4049,-48.5103
4838,Taquaritinga do Norte,-7.89446,-36.0423
4839,Taquarituba,-23.5307,-49.24100000000001
4840,Taquarivaí,-23.9211,-48.6948
4841,Taquaruçu do Sul,-27.4005,-53.4702
4842,Taquarussu,-22.4898,-53.3519
4843,Tarabai,-22.3016,-51.5621
4844,Tarauacá,-8.15697,-70.7722
4845,Tarrafas,-6.6783800000000015,-39.753
4846,Tartarugalzinho,1.50652,-50.9087
4847,Tarumã,-22.7429,-50.5786
4848,Tarumirim,-19.2835,-42.0097
4849,Tasso Fragoso,-8.4662,-45.7536
4850,Tauá,-5.98585,-40.2968
4851,Tavares,-31.2843,-51.088
4852,Tavares,-7.62697,-37.8712
4853,Tefé,-3.3682199999999995,-64.7193
4854,Teixeira,-7.221039999999999,-37.2525
4855,Teixeira Soares,-25.3701,-50.4571
4856,Teixeiras,-20.6561,-42.8564
4857,Teixeirópolis,-10.9056,-62.242
4858,Tejuçuoca,-3.98831,-39.5799
4859,Tejupá,-23.3425,-49.3722
4860,Telha,-10.2064,-36.8818
4861,Tenente Ananias,-6.45823,-38.182
4862,Tenente Laurentino Cruz,-6.1378,-36.7135
4863,Tenente Portela,-27.3711,-53.7585
4864,Tenório,-6.93855,-36.6273
4865,Teodoro Sampaio,-12.295,-38.6347
4866,Teodoro Sampaio,-22.5299,-52.1682
4867,Teofilândia,-11.4827,-38.9913
4868,Teófilo Otoni,-17.8595,-41.5087
4869,Teolândia,-13.5896,-39.484
4870,Teotônio Vilela,-9.91656,-36.3492
4871,Terenos,-20.4378,-54.8647
4872,Teresina de Goiás,-13.7801,-47.2659
4873,Teresópolis,-22.4165,-42.9752
4874,Terezinha,-9.05621,-36.6272
4875,Terezópolis de Goiás,-16.3945,-49.0797
4876,Terra Alta,-1.0296299999999998,-47.9004
4877,Terra Boa,-23.7683,-52.447
4878,Terra de Areia,-29.5782,-50.0644
4879,Terra Nova,-12.3888,-38.6238
4880,Terra Nova,-8.222439999999999,-39.3825
4881,Terra Nova do Norte,-10.517,-55.231
4882,Terra Roxa,-24.1575,-54.0988
4883,Terra Roxa,-20.787,-48.3314
4884,Terra Santa,-2.10443,-56.4877
4885,Tesouro,-16.0809,-53.559
4886,Teutônia,-29.4482,-51.8044
4887,Theobroma,-10.2483,-62.3538
4888,Tianguá,-3.72965,-40.9923
4889,Tibagi,-24.5153,-50.4176
4890,Tibau do Sul,-6.19176,-35.0866
4891,Tietê,-23.1101,-47.7164
4892,Tigrinhos,-26.6876,-53.1545
4893,Tijucas do Sul,-25.9311,-49.195
4894,Timbaúba,-7.50484,-35.3119
4895,Timbaúba dos Batistas,-6.45768,-37.2745
4896,Timbiras,-4.25597,-43.932
4897,Timbó,-26.8246,-49.269
4898,Timbó Grande,-26.6127,-50.6607
4899,Timburi,-23.2057,-49.6096
4900,Timon,-5.09769,-42.8329
4901,Tio Hugo,-28.5712,-52.5955
4902,Tiradentes,-21.1102,-44.1744
4903,Tiradentes do Sul,-27.4022,-54.0814
4904,Tiros,-19.0037,-45.9626
4905,Tobias Barreto,-11.1798,-37.9995
4906,Tocantínia,-9.5632,-48.3741
4907,Tocantinópolis,-6.32447,-47.4224
4908,Tocantins,-21.1774,-43.0127
4909,Tocos do Moji,-22.3698,-46.0971
4910,Toledo,-22.7421,-46.3728
4911,Toledo,-24.7246,-53.7412
4912,Tomar do Geru,-11.3694,-37.8433
4913,Tomazina,-23.7796,-49.9499
4914,Tombos,-20.9086,-42.0228
4915,Tomé-Açu,-2.41302,-48.1415
4916,Tonantins,-2.8658200000000003,-67.7919
4917,Toritama,-8.00955,-36.0637
4918,Torixoréu,-16.2006,-52.5571
4919,Toropi,-29.4782,-54.2244
4920,Torre de Pedra,-23.2462,-48.1955
4921,Torrinha,-22.4237,-48.1731
4922,Touros,-5.20182,-35.4621
4923,Trabiju,-22.0388,-48.3342
4924,Tracuateua,-1.07653,-46.9031
4925,Tracunhaém,-7.80228,-35.2314
4926,Traipu,-9.96262,-37.0071
4927,Trairão,-4.57347,-55.9429
4928,Trairi,-3.26932,-39.2681
4929,Trajano de Moraes,-22.0638,-42.0643
4930,Tramandaí,-29.9841,-50.1322
4931,Travesseiro,-29.2977,-52.0532
4932,Tremedal,-14.9736,-41.4142
4933,Tremembé,-22.9571,-45.5475
4934,Três Arroios,-27.5003,-52.1448
4935,Três Barras,-26.1056,-50.3197
4936,Três Barras do Paraná,-25.4185,-53.1833
4937,Três Cachoeiras,-29.4487,-49.9275
4938,Três Corações,-21.6921,-45.2511
4939,Três Coroas,-29.5137,-50.7739
4940,Três de Maio,-27.78,-54.2357
4941,Três Forquilhas,-29.5384,-50.0708
4942,Três Fronteiras,-20.2344,-50.8905
4943,Três Lagoas,-20.7849,-51.7007
4944,Três Marias,-18.2048,-45.2473
4945,Três Palmeiras,-27.6139,-52.8437
4946,Três Passos,-27.4555,-53.9296
4947,Três Pontas,-21.3694,-45.5109
4948,Três Ranchos,-18.3539,-47.776
4949,Três Rios,-22.1165,-43.2185
4950,Treviso,-28.5097,-49.4634
4951,Treze de Maio,-28.5537,-49.1565
4952,Treze Tílias,-27.0026,-51.4084
4953,Trindade,-16.6517,-49.4927
4954,Trindade,-7.758999999999999,-40.2647
4955,Trindade do Sul,-27.5239,-52.8956
4956,Triunfo,-29.9291,-51.7075
4957,Triunfo,-6.5713,-38.5986
4958,Triunfo,-7.83272,-38.0978
4959,Triunfo Potiguar,-5.8540800000000015,-37.1786
4960,Trizidela do Vale,-4.538,-44.628
4961,Trombas,-13.5079,-48.7417
4962,Trombudo Central,-27.3033,-49.793
4963,Tucano,-10.9584,-38.7894
4964,Tucumã,-6.74687,-51.1626
4965,Tucunduva,-27.6573,-54.4439
4966,Tucuruí,-3.7657,-49.6773
4967,Tufilândia,-3.67355,-45.6238
4968,Tuiuti,-22.8193,-46.6937
4969,Tumiritinga,-18.9844,-41.6527
4970,Tunápolis,-26.9681,-53.6417
4971,Tunas,-29.1039,-52.9538
4972,Tunas do Paraná,-24.9731,-49.0879
4973,Tuneiras do Oeste,-23.8648,-52.8769
4974,Tuntum,-5.25476,-44.6444
4975,Tupã,-21.9335,-50.5191
4976,Tupaciguara,-18.5866,-48.6985
4977,Tupanatinga,-8.74798,-37.3445
4978,Tupanci do Sul,-27.9241,-51.5383
4979,Tupanciretã,-29.0858,-53.8445
4980,Tupandi,-29.4772,-51.4174
4981,Tuparendi,-27.7598,-54.4814
4982,Tuparetama,-7.6003,-37.3165
4983,Tupãssi,-24.5879,-53.5105
4984,Tupi Paulista,-21.3825,-51.575
4985,Tupirama,-8.971680000000003,-48.1883
4986,Tupiratins,-8.393880000000001,-48.1277
4987,Turiaçu,-1.65893,-45.3798
4988,Turilândia,-2.21638,-45.3044
4989,Turiúba,-20.9428,-50.1135
4990,Turmalina,-20.0486,-50.4792
4991,Turmalina,-17.2828,-42.7285
4992,Turuçu,-31.4173,-52.1706
4993,Tururu,-3.5841300000000005,-39.4297
4994,Turvânia,-16.6125,-50.1369
4995,Turvelândia,-17.8502,-50.3024
4996,Turvo,-25.0437,-51.5282
4997,Turvo,-28.9272,-49.6831
4998,Turvolândia,-21.8733,-45.7859
4999,Tutóia,-2.76141,-42.2755
5000,Uarini,-2.99609,-65.1133
5001,Uauá,-9.83325,-39.4794
5002,Ubá,-21.1204,-42.9359
5003,Ubaí,-16.2885,-44.7783
5004,Ubaíra,-13.2714,-39.666
5005,Ubaitaba,-14.303,-39.3222
5006,Ubajara,-3.85448,-40.9204
5007,Ubaporanga,-19.6351,-42.1059
5008,Ubarana,-21.165,-49.7198
5009,Ubatã,-14.2063,-39.5207
5010,Ubatuba,-23.4332,-45.0834
5011,Ubirajara,-22.5272,-49.6613
5012,Ubiratã,-24.5393,-52.9865
5013,Ubiretama,-28.0404,-54.68600000000001
5014,Uchoa,-20.9511,-49.1713
5015,Uibaí,-11.3394,-42.1354
5016,Uiramutã,4.60314,-60.1815
5017,Uirapuru,-14.2835,-49.9201
5018,Uiraúna,-6.51504,-38.4128
5019,Ulianópolis,-3.75007,-47.4892
5020,Umari,-6.63893,-38.7008
5021,Umarizal,-5.98238,-37.81800000000001
5022,Umbaúba,-11.3809,-37.6623
5023,Umburanas,-10.7339,-41.3234
5024,Umburatiba,-17.2548,-40.5779
5025,Umbuzeiro,-7.69199,-35.6582
5026,Umirim,-3.67654,-39.3465
5027,Una,-15.2791,-39.0765
5028,Unaí,-16.3592,-46.9022
5029,União,-4.58571,-42.8583
5030,União da Serra,-28.7833,-52.0238
5031,União de Minas,-19.5299,-50.338
5032,União do Oeste,-26.762,-52.8541
5033,União do Sul,-11.5308,-54.3616
5034,União dos Palmares,-9.15921,-36.0223
5035,União Paulista,-20.8862,-49.9025
5036,Uniflor,-23.0868,-52.1573
5037,Unistalda,-29.04,-55.1517
5038,Upanema,-5.63761,-37.2635
5039,Uraí,-23.2,-50.7939
5040,Urandi,-14.7678,-42.6498
5041,Urânia,-20.2455,-50.6455
5042,Urbano Santos,-3.20642,-43.3878
5043,Uru,-21.7866,-49.2848
5044,Uruaçu,-14.5238,-49.1396
5045,Uruana,-15.4993,-49.6861
5046,Uruana de Minas,-16.0634,-46.2443
5047,Uruará,-3.71519,-53.7396
5048,Urubici,-28.0157,-49.5925
5049,Uruburetama,-3.62316,-39.5107
5050,Urucânia,-20.3521,-42.737
5051,Urucará,-2.52936,-57.7538
5052,Uruçuca,-14.5963,-39.2851
5053,Uruçuí,-7.239439999999999,-44.5577
5054,Urucuia,-16.1244,-45.7352
5055,Urucurituba,-3.12841,-58.1496
5056,Uruguaiana,-29.7614,-57.0853
5057,Uruoca,-3.30819,-40.5628
5058,Urupá,-11.1261,-62.3639
5059,Urupema,-27.9557,-49.8729
5060,Urupês,-21.2032,-49.2931
5061,Urutaí,-17.4651,-48.2015
5062,Utinga,-12.0783,-41.0954
5063,Vacaria,-28.5079,-50.9418
5064,Vale de São Domingos,-15.286,-59.0683
5065,Vale do Anari,-9.86215,-62.1876
5066,Vale do Paraíso,-10.4465,-62.1352
5067,Vale do Sol,-29.5967,-52.6839
5068,Vale Real,-29.3919,-51.2559
5069,Vale Verde,-29.7864,-52.1857
5070,Valença do Piauí,-6.40301,-41.7375
5071,Valente,-11.4062,-39.457
5072,Valentim Gentil,-20.4217,-50.0889
5073,Valparaíso,-21.2229,-50.8699
5074,Vanini,-28.4758,-51.8447
5075,Vargeão,-26.8621,-52.1549
5076,Vargem,-27.4867,-50.9724
5077,Vargem,-22.887,-46.4124
5078,Vargem Alegre,-19.5988,-42.2949
5079,Vargem Alta,-20.669,-41.0179
5080,Vargem Bonita,-20.3333,-46.3688
5081,Vargem Bonita,-27.0055,-51.7402
5082,Vargem Grande,-3.5363900000000004,-43.917
5083,Vargem Grande do Rio Pardo,-15.3987,-42.3085
5084,Vargem Grande do Sul,-21.8322,-46.8913
5085,Varginha,-21.5556,-45.4364
5086,Varjão,-17.0471,-49.6312
5087,Varjão de Minas,-18.3741,-46.0313
5088,Varjota,-4.19387,-40.4741
5089,Varre-Sai,-20.9276,-41.8701
5090,Várzea,-6.34641,-35.3732
5091,Várzea,-6.761889999999998,-36.9913
5092,Várzea Alegre,-6.78264,-39.2942
5093,Várzea Branca,-9.238,-42.9692
5094,Várzea da Palma,-17.5944,-44.7226
5095,Várzea da Roça,-11.6005,-40.1328
5096,Várzea do Poço,-11.5273,-40.3149
5097,Várzea Nova,-11.2557,-40.9432
5098,Várzea Paulista,-23.2136,-46.8234
5099,Varzedo,-12.9672,-39.3919
5100,Varzelândia,-15.6992,-44.0278
5101,Vassouras,-22.4059,-43.6686
5102,Vazante,-17.9827,-46.9088
5103,Venâncio Aires,-29.6143,-52.1932
5104,Venda Nova do Imigrante,-20.327,-41.1355
5105,Venha-Ver,-6.32016,-38.4896
5106,Ventania,-24.2458,-50.2376
5107,Venturosa,-8.57885,-36.8742
5108,Vera,-12.3017,-55.3045
5109,Vera Cruz,-6.04399,-35.42800000000001
5110,Vera Cruz,-12.9568,-38.6153
5111,Vera Cruz,-29.7184,-52.5152
5112,Vera Cruz,-22.2183,-49.8207
5113,Vera Cruz do Oeste,-25.0577,-53.8771
5114,Vera Mendes,-7.59748,-41.4673
5115,Veranópolis,-28.9312,-51.5516
5116,Verdejante,-7.92235,-38.9701
5117,Verdelândia,-15.5845,-43.6121
5118,Verê,-25.8772,-52.9051
5119,Vereda,-17.2183,-40.0974
5120,Veredinha,-17.3974,-42.7307
5121,Veríssimo,-19.6657,-48.3118
5122,Vermelho Novo,-20.0406,-42.2688
5123,Vertente do Lério,-7.77084,-35.8491
5124,Vertentes,-7.90158,-35.9681
5125,Vespasiano,-19.6883,-43.9239
5126,Vespasiano Corrêa,-29.0655,-51.8625
5127,Viadutos,-27.5716,-52.0211
5128,Viana,-20.3825,-40.4933
5129,Viana,-3.20451,-44.9912
5130,Vianópolis,-16.7405,-48.5159
5131,Vicência,-7.65655,-35.3139
5132,Vicente Dutra,-27.1607,-53.4022
5133,Vicentina,-22.4098,-54.4415
5134,Vicentinópolis,-17.7322,-49.8047
5135,Viçosa,-5.9825300000000015,-37.9462
5136,Viçosa,-9.36763,-36.2431
5137,Viçosa,-20.7559,-42.8742
5138,Viçosa do Ceará,-3.5667,-41.0916
5139,Victor Graeff,-28.5632,-52.7495
5140,Vidal Ramos,-27.3886,-49.3593
5141,Videira,-27.0086,-51.1543
5142,Vieiras,-20.867,-42.2401
5143,Vieirópolis,-6.50684,-38.2567
